locus_tag	gene	type	rv_equivalent	start	end	strand	source	note
ErdFL_2463	ErdFL_2463	CDS	Rv2369c	2649267	2649570	-	ratt	Simliar to Rv2369c of M. tuberculosis H37Rv
ErdFL_2464	ErdFL_2464	gene	Rv2370c	2649566	2650880	-	ratt	Simliar to Rv2370c of M. tuberculosis H37Rv
ErdFL_2464	ErdFL_2464	CDS	Rv2370c	2649566	2650880	-	ratt	Simliar to Rv2370c of M. tuberculosis H37Rv
ErdFL_2465	PE_PGRS40	gene	Rv2371	2651074	2651260	+	ratt	Simliar to Rv2371 of M. tuberculosis H37Rv
ErdFL_2465	PE_PGRS40	CDS	Rv2371	2651074	2651260	+	ratt	Simliar to Rv2371 of M. tuberculosis H37Rv
ErdFL_2466	ErdFL_2466	gene	Rv2372c	2651358	2652147	-	ratt	Simliar to Rv2372c of M. tuberculosis H37Rv
ErdFL_2466	ErdFL_2466	CDS	Rv2372c	2651358	2652147	-	ratt	Simliar to Rv2372c of M. tuberculosis H37Rv
ErdFL_2467	dnaJ2	gene	Rv2373c	2652160	2653309	-	ratt	Simliar to Rv2373c of M. tuberculosis H37Rv
ErdFL_2467	dnaJ2	CDS	Rv2373c	2652160	2653309	-	ratt	Simliar to Rv2373c of M. tuberculosis H37Rv
ErdFL_2468	hrcA	gene	Rv2374c	2653383	2654415	-	ratt	Simliar to Rv2374c of M. tuberculosis H37Rv
ErdFL_2468	hrcA	CDS	Rv2374c	2653383	2654415	-	ratt	Simliar to Rv2374c of M. tuberculosis H37Rv
ErdFL_2469	ErdFL_2469	gene	Rv2375	2654586	2654904	+	ratt	Simliar to Rv2375 of M. tuberculosis H37Rv
ErdFL_2469	ErdFL_2469	CDS	Rv2375	2654586	2654904	+	ratt	Simliar to Rv2375 of M. tuberculosis H37Rv
ErdFL_2470	cfp2	gene	Rv2376c	2654930	2655437	-	ratt	Simliar to Rv2376c of M. tuberculosis H37Rv
ErdFL_2470	cfp2	CDS	Rv2376c	2654930	2655437	-	ratt	Simliar to Rv2376c of M. tuberculosis H37Rv
ErdFL_2471	ErdFL_2471	gene	Rv2377c	2655536	2655752	-	ratt	Simliar to Rv2377c of M. tuberculosis H37Rv
ErdFL_2471	ErdFL_2471	CDS	Rv2377c	2655536	2655752	-	ratt	Simliar to Rv2377c of M. tuberculosis H37Rv
ErdFL_2472	mbtG	gene	Rv2378c	2655729	2657025	-	ratt	Simliar to Rv2378c of M. tuberculosis H37Rv
ErdFL_2472	mbtG	CDS	Rv2378c	2655729	2657025	-	ratt	Simliar to Rv2378c of M. tuberculosis H37Rv
ErdFL_2473	mbtF	gene	Rv2379c	2657021	2661407	-	ratt	Simliar to Rv2379c of M. tuberculosis H37Rv
ErdFL_2473	mbtF	CDS	Rv2379c	2657021	2661407	-	ratt	Simliar to Rv2379c of M. tuberculosis H37Rv
ErdFL_2474	mbtE	gene	Rv2380c	2661388	2666437	-	ratt	Simliar to Rv2380c of M. tuberculosis H37Rv
ErdFL_2474	mbtE	CDS	Rv2380c	2661388	2666437	-	ratt	Simliar to Rv2380c of M. tuberculosis H37Rv
ErdFL_2475	mbtD	gene	Rv2381c	2666576	2669591	-	ratt	Simliar to Rv2381c of M. tuberculosis H37Rv
ErdFL_2475	mbtD	CDS	Rv2381c	2666576	2669591	-	ratt	Simliar to Rv2381c of M. tuberculosis H37Rv
ErdFL_2476	mbtC	gene	Rv2382c	2669590	2670925	-	ratt	Simliar to Rv2382c of M. tuberculosis H37Rv
ErdFL_2476	mbtC	CDS	Rv2382c	2669590	2670925	-	ratt	Simliar to Rv2382c of M. tuberculosis H37Rv
ErdFL_2477	mbtB	gene	Rv2383c	2670914	2675159	-	ratt	Simliar to Rv2383c of M. tuberculosis H37Rv
ErdFL_2477	mbtB	CDS	Rv2383c	2670914	2675159	-	ratt	Simliar to Rv2383c of M. tuberculosis H37Rv
ErdFL_2478	mbtA	gene	Rv2384	2675257	2676955	+	ratt	Simliar to Rv2384 of M. tuberculosis H37Rv
ErdFL_2478	mbtA	CDS	Rv2384	2675257	2676955	+	ratt	Simliar to Rv2384 of M. tuberculosis H37Rv
ErdFL_2479	mbtJ	gene	Rv2385	2677050	2677971	+	ratt	Simliar to Rv2385 of M. tuberculosis H37Rv
ErdFL_2479	mbtJ	CDS	Rv2385	2677050	2677971	+	ratt	Simliar to Rv2385 of M. tuberculosis H37Rv
ErdFL_2480	mbtI	gene	Rv2386c	2677974	2679327	-	ratt	Simliar to Rv2386c of M. tuberculosis H37Rv
ErdFL_2480	mbtI	CDS	Rv2386c	2677974	2679327	-	ratt	Simliar to Rv2386c of M. tuberculosis H37Rv
ErdFL_2481	ErdFL_2481	gene	Rv2386a	2679779	2679989	+	ratt	Simliar to Rv2386a of M. tuberculosis H37Rv
ErdFL_2481	ErdFL_2481	CDS	Rv2386a	2679779	2679989	+	ratt	Simliar to Rv2386a of M. tuberculosis H37Rv
ErdFL_2482	ErdFL_2482	gene	Rv2387	2680086	2681340	+	ratt	Simliar to Rv2387 of M. tuberculosis H37Rv
ErdFL_2482	ErdFL_2482	CDS	Rv2387	2680086	2681340	+	ratt	Simliar to Rv2387 of M. tuberculosis H37Rv
ErdFL_2483	hemN	gene	Rv2388c	2681336	2682464	-	ratt	Simliar to Rv2388c of M. tuberculosis H37Rv
ErdFL_2483	hemN	CDS	Rv2388c	2681336	2682464	-	ratt	Simliar to Rv2388c of M. tuberculosis H37Rv
ErdFL_2484	rpfD	gene	Rv2389c	2682569	2683034	-	ratt	Simliar to Rv2389c of M. tuberculosis H37Rv
ErdFL_2484	rpfD	CDS	Rv2389c	2682569	2683034	-	ratt	Simliar to Rv2389c of M. tuberculosis H37Rv
ErdFL_2485	ErdFL_2485	gene	Rv2390c	2683030	2683588	-	ratt	Simliar to Rv2390c of M. tuberculosis H37Rv
ErdFL_2485	ErdFL_2485	CDS	Rv2390c	2683030	2683588	-	ratt	Simliar to Rv2390c of M. tuberculosis H37Rv
ErdFL_2486	sirA	gene	Rv2391	2684000	2685692	+	ratt	Simliar to Rv2391 of M. tuberculosis H37Rv
ErdFL_2486	sirA	CDS	Rv2391	2684000	2685692	+	ratt	Simliar to Rv2391 of M. tuberculosis H37Rv
ErdFL_2487	cysH	gene	Rv2392	2685688	2686453	+	ratt	Simliar to Rv2392 of M. tuberculosis H37Rv
ErdFL_2487	cysH	CDS	Rv2392	2685688	2686453	+	ratt	Simliar to Rv2392 of M. tuberculosis H37Rv
ErdFL_2488	che1	gene	Rv2393	2686449	2687295	+	ratt	Simliar to Rv2393 of M. tuberculosis H37Rv
ErdFL_2488	che1	CDS	Rv2393	2686449	2687295	+	ratt	Simliar to Rv2393 of M. tuberculosis H37Rv
ErdFL_2489	ggtB	gene	Rv2394	2687331	2689263	+	ratt	Simliar to Rv2394 of M. tuberculosis H37Rv
ErdFL_2489	ggtB	CDS	Rv2394	2687331	2689263	+	ratt	Simliar to Rv2394 of M. tuberculosis H37Rv
ErdFL_2490	ErdFL_2490	gene	Rv2395	2689393	2691397	+	ratt	Simliar to Rv2395 of M. tuberculosis H37Rv
ErdFL_2490	ErdFL_2490	CDS	Rv2395	2689393	2691397	+	ratt	Simliar to Rv2395 of M. tuberculosis H37Rv
ErdFL_2491	mcr7	gene	RVnc0024	2691493	2691843	+	ratt	Simliar to RVnc0024 of M. tuberculosis H37Rv
ErdFL_2491	mcr7	ncRNA	RVnc0024	2691493	2691843	+	ratt	Simliar to RVnc0024 of M. tuberculosis H37Rv
ErdFL_2492	aprA	gene	Rv2395A	2691545	2691761	+	ratt	Simliar to Rv2395A of M. tuberculosis H37Rv
ErdFL_2492	aprA	CDS	Rv2395A	2691545	2691761	+	ratt	Simliar to Rv2395A of M. tuberculosis H37Rv
ErdFL_2493	aprB	gene	Rv2395B	2691872	2692037	+	ratt	Simliar to Rv2395B of M. tuberculosis H37Rv
ErdFL_2493	aprB	CDS	Rv2395B	2691872	2692037	+	ratt	Simliar to Rv2395B of M. tuberculosis H37Rv
ErdFL_2494	PE_PGRS41	gene	Rv2396	2692120	2693206	+	ratt	Simliar to Rv2396 of M. tuberculosis H37Rv
ErdFL_2494	PE_PGRS41	CDS	Rv2396	2692120	2693206	+	ratt	Simliar to Rv2396 of M. tuberculosis H37Rv
ErdFL_2495	cysA1	gene	Rv2397c	2693230	2694286	-	ratt	Simliar to Rv2397c of M. tuberculosis H37Rv
ErdFL_2495	cysA1	CDS	Rv2397c	2693230	2694286	-	ratt	Simliar to Rv2397c of M. tuberculosis H37Rv
ErdFL_2496	cysW	gene	Rv2398c	2694302	2695121	-	ratt	Simliar to Rv2398c of M. tuberculosis H37Rv
ErdFL_2496	cysW	CDS	Rv2398c	2694302	2695121	-	ratt	Simliar to Rv2398c of M. tuberculosis H37Rv
ErdFL_2497	cysT	gene	Rv2399c	2695117	2695969	-	ratt	Simliar to Rv2399c of M. tuberculosis H37Rv
ErdFL_2497	cysT	CDS	Rv2399c	2695117	2695969	-	ratt	Simliar to Rv2399c of M. tuberculosis H37Rv
ErdFL_2498	subI	gene	Rv2400c	2695965	2697036	-	ratt	Simliar to Rv2400c of M. tuberculosis H37Rv
ErdFL_2498	subI	CDS	Rv2400c	2695965	2697036	-	ratt	Simliar to Rv2400c of M. tuberculosis H37Rv
ErdFL_2499	ErdFL_2499	gene	Rv2401	2697049	2697379	+	ratt	Simliar to Rv2401 of M. tuberculosis H37Rv
ErdFL_2499	ErdFL_2499	CDS	Rv2401	2697049	2697379	+	ratt	Simliar to Rv2401 of M. tuberculosis H37Rv
ErdFL_2500	ErdFL_2500	gene	Rv2401A	2697363	2697567	-	ratt	Simliar to Rv2401A of M. tuberculosis H37Rv
ErdFL_2500	ErdFL_2500	CDS	Rv2401A	2697363	2697567	-	ratt	Simliar to Rv2401A of M. tuberculosis H37Rv
ErdFL_2501	ErdFL_2501	gene	Rv2402	2697850	2699779	+	ratt	Simliar to Rv2402 of M. tuberculosis H37Rv
ErdFL_2501	ErdFL_2501	CDS	Rv2402	2697850	2699779	+	ratt	Simliar to Rv2402 of M. tuberculosis H37Rv
ErdFL_2502	lppR	gene	Rv2403c	2699856	2700612	-	ratt	Simliar to Rv2403c of M. tuberculosis H37Rv
ErdFL_2502	lppR	CDS	Rv2403c	2699856	2700612	-	ratt	Simliar to Rv2403c of M. tuberculosis H37Rv
ErdFL_2503	lepA	gene	Rv2404c	2700608	2702570	-	ratt	Simliar to Rv2404c of M. tuberculosis H37Rv
ErdFL_2503	lepA	CDS	Rv2404c	2700608	2702570	-	ratt	Simliar to Rv2404c of M. tuberculosis H37Rv
ErdFL_2504	ErdFL_2504	gene	Rv2405	2702590	2703160	+	ratt	Simliar to Rv2405 of M. tuberculosis H37Rv
ErdFL_2504	ErdFL_2504	CDS	Rv2405	2702590	2703160	+	ratt	Simliar to Rv2405 of M. tuberculosis H37Rv
ErdFL_2505	ErdFL_2505	gene	Rv2406c	2703330	2703759	-	ratt	Simliar to Rv2406c of M. tuberculosis H37Rv
ErdFL_2505	ErdFL_2505	CDS	Rv2406c	2703330	2703759	-	ratt	Simliar to Rv2406c of M. tuberculosis H37Rv
ErdFL_2506	ErdFL_2506	gene	Rv2407	2704018	2704861	+	ratt	Simliar to Rv2407 of M. tuberculosis H37Rv
ErdFL_2506	ErdFL_2506	CDS	Rv2407	2704018	2704861	+	ratt	Simliar to Rv2407 of M. tuberculosis H37Rv
ErdFL_2507	PE24	gene	Rv2408	2705104	2706079	+	ratt	Simliar to Rv2408 of M. tuberculosis H37Rv
ErdFL_2507	PE24	CDS	Rv2408	2705104	2706079	+	ratt	Simliar to Rv2408 of M. tuberculosis H37Rv
ErdFL_2508	ErdFL_2508	gene	Rv2409c	2705836	2706676	-	ratt	Simliar to Rv2409c of M. tuberculosis H37Rv
ErdFL_2508	ErdFL_2508	CDS	Rv2409c	2705836	2706676	-	ratt	Simliar to Rv2409c of M. tuberculosis H37Rv
ErdFL_2509	ErdFL_2509	gene	Rv2410c	2706675	2707653	-	ratt	Simliar to Rv2410c of M. tuberculosis H37Rv
ErdFL_2509	ErdFL_2509	CDS	Rv2410c	2706675	2707653	-	ratt	Simliar to Rv2410c of M. tuberculosis H37Rv
ErdFL_2510	ErdFL_2510	gene	Rv2411c	2707652	2709308	-	ratt	Simliar to Rv2411c of M. tuberculosis H37Rv
ErdFL_2510	ErdFL_2510	CDS	Rv2411c	2707652	2709308	-	ratt	Simliar to Rv2411c of M. tuberculosis H37Rv
ErdFL_2511	rpsT	gene	Rv2412	2709417	2709678	+	ratt	Simliar to Rv2412 of M. tuberculosis H37Rv
ErdFL_2511	rpsT	CDS	Rv2412	2709417	2709678	+	ratt	Simliar to Rv2412 of M. tuberculosis H37Rv
ErdFL_2512	ErdFL_2512	gene	Rv2413c	2709693	2710644	-	ratt	Simliar to Rv2413c of M. tuberculosis H37Rv
ErdFL_2512	ErdFL_2512	CDS	Rv2413c	2709693	2710644	-	ratt	Simliar to Rv2413c of M. tuberculosis H37Rv
ErdFL_2513	ErdFL_2513	gene	Rv2414c	2710674	2712219	-	ratt	Simliar to Rv2414c of M. tuberculosis H37Rv
ErdFL_2513	ErdFL_2513	CDS	Rv2414c	2710674	2712219	-	ratt	Simliar to Rv2414c of M. tuberculosis H37Rv
ErdFL_2514	ErdFL_2514	gene	Rv2415c	2712233	2713127	-	ratt	Simliar to Rv2415c of M. tuberculosis H37Rv
ErdFL_2514	ErdFL_2514	CDS	Rv2415c	2712233	2713127	-	ratt	Simliar to Rv2415c of M. tuberculosis H37Rv
ErdFL_2515	eis	gene	Rv2416c	2713466	2714675	-	ratt	Simliar to Rv2416c of M. tuberculosis H37Rv
ErdFL_2515	eis	CDS	Rv2416c	2713466	2714675	-	ratt	Simliar to Rv2416c of M. tuberculosis H37Rv
ErdFL_2516	ErdFL_2516	gene	Rv2417c	2714814	2715657	-	ratt	Simliar to Rv2417c of M. tuberculosis H37Rv
ErdFL_2516	ErdFL_2516	CDS	Rv2417c	2714814	2715657	-	ratt	Simliar to Rv2417c of M. tuberculosis H37Rv
ErdFL_2517	ErdFL_2517	gene	Rv2418c	2715737	2716481	-	ratt	Simliar to Rv2418c of M. tuberculosis H37Rv
ErdFL_2517	ErdFL_2517	CDS	Rv2418c	2715737	2716481	-	ratt	Simliar to Rv2418c of M. tuberculosis H37Rv
ErdFL_2518	gpgP	gene	Rv2419c	2716470	2717142	-	ratt	Simliar to Rv2419c of M. tuberculosis H37Rv
ErdFL_2518	gpgP	CDS	Rv2419c	2716470	2717142	-	ratt	Simliar to Rv2419c of M. tuberculosis H37Rv
ErdFL_2519	ErdFL_2519	gene	Rv2420c	2717138	2717519	-	ratt	Simliar to Rv2420c of M. tuberculosis H37Rv
ErdFL_2519	ErdFL_2519	CDS	Rv2420c	2717138	2717519	-	ratt	Simliar to Rv2420c of M. tuberculosis H37Rv
ErdFL_2520	nadD	gene	Rv2421c	2717515	2718151	-	ratt	Simliar to Rv2421c of M. tuberculosis H37Rv
ErdFL_2520	nadD	CDS	Rv2421c	2717515	2718151	-	ratt	Simliar to Rv2421c of M. tuberculosis H37Rv
ErdFL_2521	ErdFL_2521	gene	Rv2422	2718425	2718698	+	ratt	Simliar to Rv2422 of M. tuberculosis H37Rv
ErdFL_2521	ErdFL_2521	CDS	Rv2422	2718425	2718698	+	ratt	Simliar to Rv2422 of M. tuberculosis H37Rv
ErdFL_2522	ErdFL_2522	gene	Rv2423	2718939	2719986	+	ratt	Simliar to Rv2423 of M. tuberculosis H37Rv
ErdFL_2522	ErdFL_2522	CDS	Rv2423	2718939	2719986	+	ratt	Simliar to Rv2423 of M. tuberculosis H37Rv
ErdFL_2523	ErdFL_2523	gene	Rv2424c	2720118	2721120	-	ratt	Simliar to Rv2424c of M. tuberculosis H37Rv
ErdFL_2523	ErdFL_2523	CDS	Rv2424c	2720118	2721120	-	ratt	Simliar to Rv2424c of M. tuberculosis H37Rv
ErdFL_2524	ErdFL_2524	gene	Rv2425c	2721208	2722651	-	ratt	Simliar to Rv2425c of M. tuberculosis H37Rv
ErdFL_2524	ErdFL_2524	CDS	Rv2425c	2721208	2722651	-	ratt	Simliar to Rv2425c of M. tuberculosis H37Rv
ErdFL_2525	ErdFL_2525	gene	Rv2426c	2722650	2723526	-	ratt	Simliar to Rv2426c of M. tuberculosis H37Rv
ErdFL_2525	ErdFL_2525	CDS	Rv2426c	2722650	2723526	-	ratt	Simliar to Rv2426c of M. tuberculosis H37Rv
ErdFL_2526	proA	gene	Rv2427c	2723572	2724820	-	ratt	Simliar to Rv2427c of M. tuberculosis H37Rv
ErdFL_2526	proA	CDS	Rv2427c	2723572	2724820	-	ratt	Simliar to Rv2427c of M. tuberculosis H37Rv
ErdFL_2527	oxyR'	gene	Rv2427A	2724913	2725430	-	ratt	Simliar to Rv2427A of M. tuberculosis H37Rv
ErdFL_2527	oxyR'	CDS	Rv2427A	2724913	2725430	-	ratt	Simliar to Rv2427A of M. tuberculosis H37Rv
ErdFL_2528	ahpC	gene	Rv2428	2725535	2726123	+	ratt	Simliar to Rv2428 of M. tuberculosis H37Rv
ErdFL_2528	ahpC	CDS	Rv2428	2725535	2726123	+	ratt	Simliar to Rv2428 of M. tuberculosis H37Rv
ErdFL_2529	ahpD	gene	Rv2429	2726148	2726682	+	ratt	Simliar to Rv2429 of M. tuberculosis H37Rv
ErdFL_2529	ahpD	CDS	Rv2429	2726148	2726682	+	ratt	Simliar to Rv2429 of M. tuberculosis H37Rv
ErdFL_2530	PPE41	gene	Rv2430c	2726678	2727263	-	ratt	Simliar to Rv2430c of M. tuberculosis H37Rv
ErdFL_2530	PPE41	CDS	Rv2430c	2726678	2727263	-	ratt	Simliar to Rv2430c of M. tuberculosis H37Rv
ErdFL_2531	PE25	gene	Rv2431c	2727309	2727609	-	ratt	Simliar to Rv2431c of M. tuberculosis H37Rv
ErdFL_2531	PE25	CDS	Rv2431c	2727309	2727609	-	ratt	Simliar to Rv2431c of M. tuberculosis H37Rv
ErdFL_2532	ErdFL_2532	gene	Rv2432c	2727779	2728190	-	ratt	Simliar to Rv2432c of M. tuberculosis H37Rv
ErdFL_2532	ErdFL_2532	CDS	Rv2432c	2727779	2728190	-	ratt	Simliar to Rv2432c of M. tuberculosis H37Rv
ErdFL_2533	ErdFL_2533	gene	Rv2433c	2728186	2728477	-	ratt	Simliar to Rv2433c of M. tuberculosis H37Rv
ErdFL_2533	ErdFL_2533	CDS	Rv2433c	2728186	2728477	-	ratt	Simliar to Rv2433c of M. tuberculosis H37Rv
ErdFL_2534	ErdFL_2534	gene	Rv2434c	2728457	2729903	-	ratt	Simliar to Rv2434c of M. tuberculosis H37Rv
ErdFL_2534	ErdFL_2534	CDS	Rv2434c	2728457	2729903	-	ratt	Simliar to Rv2434c of M. tuberculosis H37Rv
ErdFL_2535	ErdFL_2535	gene	Rv2435c	2729899	2732092	-	ratt	Simliar to Rv2435c of M. tuberculosis H37Rv
ErdFL_2535	ErdFL_2535	CDS	Rv2435c	2729899	2732092	-	ratt	Simliar to Rv2435c of M. tuberculosis H37Rv
ErdFL_2536	rbsK	gene	Rv2436	2732572	2733487	+	ratt	Simliar to Rv2436 of M. tuberculosis H37Rv
ErdFL_2536	rbsK	CDS	Rv2436	2732572	2733487	+	ratt	Simliar to Rv2436 of M. tuberculosis H37Rv
ErdFL_2537	ErdFL_2537	gene	Rv2437	2733718	2734138	+	ratt	Simliar to Rv2437 of M. tuberculosis H37Rv
ErdFL_2537	ErdFL_2537	CDS	Rv2437	2733718	2734138	+	ratt	Simliar to Rv2437 of M. tuberculosis H37Rv
ErdFL_2538	nadE	gene	Rv2438c	2734134	2736174	-	ratt	Simliar to Rv2438c of M. tuberculosis H37Rv
ErdFL_2538	nadE	CDS	Rv2438c	2734134	2736174	-	ratt	Simliar to Rv2438c of M. tuberculosis H37Rv
ErdFL_2539	ErdFL_2539	gene	Rv2438A	2736051	2736330	+	ratt	Simliar to Rv2438A of M. tuberculosis H37Rv
ErdFL_2539	ErdFL_2539	CDS	Rv2438A	2736051	2736330	+	ratt	Simliar to Rv2438A of M. tuberculosis H37Rv
ErdFL_2540	proB	gene	Rv2439c	2736459	2737590	-	ratt	Simliar to Rv2439c of M. tuberculosis H37Rv
ErdFL_2540	proB	CDS	Rv2439c	2736459	2737590	-	ratt	Simliar to Rv2439c of M. tuberculosis H37Rv
ErdFL_2541	obg	gene	Rv2440c	2737589	2739029	-	ratt	Simliar to Rv2440c of M. tuberculosis H37Rv
ErdFL_2541	obg	CDS	Rv2440c	2737589	2739029	-	ratt	Simliar to Rv2440c of M. tuberculosis H37Rv
ErdFL_2542	rpmA	gene	Rv2441c	2739114	2739375	-	ratt	Simliar to Rv2441c of M. tuberculosis H37Rv
ErdFL_2542	rpmA	CDS	Rv2441c	2739114	2739375	-	ratt	Simliar to Rv2441c of M. tuberculosis H37Rv
ErdFL_2543	rplU	gene	Rv2442c	2739389	2739704	-	ratt	Simliar to Rv2442c of M. tuberculosis H37Rv
ErdFL_2543	rplU	CDS	Rv2442c	2739389	2739704	-	ratt	Simliar to Rv2442c of M. tuberculosis H37Rv
ErdFL_2544	dctA	gene	Rv2443	2740051	2741527	+	ratt	Simliar to Rv2443 of M. tuberculosis H37Rv
ErdFL_2544	dctA	CDS	Rv2443	2740051	2741527	+	ratt	Simliar to Rv2443 of M. tuberculosis H37Rv
ErdFL_2545	rne	gene	Rv2444c	2741465	2744327	-	ratt	Simliar to Rv2444c of M. tuberculosis H37Rv
ErdFL_2545	rne	CDS	Rv2444c	2741465	2744327	-	ratt	Simliar to Rv2444c of M. tuberculosis H37Rv
ErdFL_2546	ndkA	gene	Rv2445c	2744656	2745067	-	ratt	Simliar to Rv2445c of M. tuberculosis H37Rv
ErdFL_2546	ndkA	CDS	Rv2445c	2744656	2745067	-	ratt	Simliar to Rv2445c of M. tuberculosis H37Rv
ErdFL_2547	ErdFL_2547	gene	Rv2446c	2745109	2745481	-	ratt	Simliar to Rv2446c of M. tuberculosis H37Rv
ErdFL_2547	ErdFL_2547	CDS	Rv2446c	2745109	2745481	-	ratt	Simliar to Rv2446c of M. tuberculosis H37Rv
ErdFL_2548	folC	gene	Rv2447c	2745477	2746941	-	ratt	Simliar to Rv2447c of M. tuberculosis H37Rv
ErdFL_2548	folC	CDS	Rv2447c	2745477	2746941	-	ratt	Simliar to Rv2447c of M. tuberculosis H37Rv
ErdFL_2549	valS	gene	Rv2448c	2746937	2749568	-	ratt	Simliar to Rv2448c of M. tuberculosis H37Rv
ErdFL_2549	valS	CDS	Rv2448c	2746937	2749568	-	ratt	Simliar to Rv2448c of M. tuberculosis H37Rv
ErdFL_2550	ErdFL_2550	gene	Rv2449c	2749655	2750915	-	ratt	Simliar to Rv2449c of M. tuberculosis H37Rv
ErdFL_2550	ErdFL_2550	CDS	Rv2449c	2749655	2750915	-	ratt	Simliar to Rv2449c of M. tuberculosis H37Rv
ErdFL_2551	rpfE	gene	Rv2450c	2751004	2751523	-	ratt	Simliar to Rv2450c of M. tuberculosis H37Rv
ErdFL_2551	rpfE	CDS	Rv2450c	2751004	2751523	-	ratt	Simliar to Rv2450c of M. tuberculosis H37Rv
ErdFL_2552	ErdFL_2552	gene	Rv2451	2751604	2752003	+	ratt	Simliar to Rv2451 of M. tuberculosis H37Rv
ErdFL_2552	ErdFL_2552	CDS	Rv2451	2751604	2752003	+	ratt	Simliar to Rv2451 of M. tuberculosis H37Rv
ErdFL_2553	ErdFL_2553	gene	Rv2452c	2752190	2752337	-	ratt	Simliar to Rv2452c of M. tuberculosis H37Rv
ErdFL_2553	ErdFL_2553	CDS	Rv2452c	2752190	2752337	-	ratt	Simliar to Rv2452c of M. tuberculosis H37Rv
ErdFL_2554	mobA	gene	Rv2453c	2752360	2752966	-	ratt	Simliar to Rv2453c of M. tuberculosis H37Rv
ErdFL_2554	mobA	CDS	Rv2453c	2752360	2752966	-	ratt	Simliar to Rv2453c of M. tuberculosis H37Rv
ErdFL_2555	ErdFL_2555	gene	Rv2454c	2752967	2754089	-	ratt	Simliar to Rv2454c of M. tuberculosis H37Rv
ErdFL_2555	ErdFL_2555	CDS	Rv2454c	2752967	2754089	-	ratt	Simliar to Rv2454c of M. tuberculosis H37Rv
ErdFL_2556	ErdFL_2556	gene	Rv2455c	2754085	2756047	-	ratt	Simliar to Rv2455c of M. tuberculosis H37Rv
ErdFL_2556	ErdFL_2556	CDS	Rv2455c	2754085	2756047	-	ratt	Simliar to Rv2455c of M. tuberculosis H37Rv
ErdFL_2557	ErdFL_2557	gene	Rv2456c	2756278	2757535	-	ratt	Simliar to Rv2456c of M. tuberculosis H37Rv
ErdFL_2557	ErdFL_2557	CDS	Rv2456c	2756278	2757535	-	ratt	Simliar to Rv2456c of M. tuberculosis H37Rv
ErdFL_2558	clpX	gene	Rv2457c	2757550	2758831	-	ratt	Simliar to Rv2457c of M. tuberculosis H37Rv
ErdFL_2558	clpX	CDS	Rv2457c	2757550	2758831	-	ratt	Simliar to Rv2457c of M. tuberculosis H37Rv
ErdFL_2559	mmuM	gene	Rv2458	2759121	2760030	+	ratt	Simliar to Rv2458 of M. tuberculosis H37Rv
ErdFL_2559	mmuM	CDS	Rv2458	2759121	2760030	+	ratt	Simliar to Rv2458 of M. tuberculosis H37Rv
ErdFL_2560	ErdFL_2560	gene	Rv2459	2760196	2761723	+	ratt	Simliar to Rv2459 of M. tuberculosis H37Rv
ErdFL_2560	ErdFL_2560	CDS	Rv2459	2760196	2761723	+	ratt	Simliar to Rv2459 of M. tuberculosis H37Rv
ErdFL_2561	clpP2	gene	Rv2460c	2761873	2762518	-	ratt	Simliar to Rv2460c of M. tuberculosis H37Rv
ErdFL_2561	clpP2	CDS	Rv2460c	2761873	2762518	-	ratt	Simliar to Rv2460c of M. tuberculosis H37Rv
ErdFL_2562	clpP1	gene	Rv2461c	2762514	2763117	-	ratt	Simliar to Rv2461c of M. tuberculosis H37Rv
ErdFL_2562	clpP1	CDS	Rv2461c	2762514	2763117	-	ratt	Simliar to Rv2461c of M. tuberculosis H37Rv
ErdFL_2563	tig	gene	Rv2462c	2763233	2764634	-	ratt	Simliar to Rv2462c of M. tuberculosis H37Rv
ErdFL_2563	tig	CDS	Rv2462c	2763233	2764634	-	ratt	Simliar to Rv2462c of M. tuberculosis H37Rv
ErdFL_2564	proU	gene	Rvnt26	2764673	2764747	-	ratt	Simliar to Rvnt26 of M. tuberculosis H37Rv
ErdFL_2564	proU	tRNA	Rvnt26	2764673	2764747	-	ratt	Simliar to Rvnt26 of M. tuberculosis H37Rv
ErdFL_2565	glyV	gene	Rvnt27	2764883	2764954	+	ratt	Simliar to Rvnt27 of M. tuberculosis H37Rv
ErdFL_2565	glyV	tRNA	Rvnt27	2764883	2764954	+	ratt	Simliar to Rvnt27 of M. tuberculosis H37Rv
		misc_feature	Rvnt27	2764911	2770126	+	ratt	Inserted barcoding plasmid region
		misc_feature	Rvnt27	2764912	2764955	+	ratt	barcoding plasmid feature - attP_core_sequence
		misc_feature	Rvnt27	2765549	2765720	+	ratt	barcoding plasmid feature - qTag_v27
		misc_feature	Rvnt27	2765720	2765727	+	ratt	barcoding plasmid feature - barcode_random_7mer
		misc_feature	Rvnt27	2765750	2766543	+	ratt	barcoding plasmid feature - OriE
ErdFL_2566	aph(3')-Ia	gene	Rvnt27	2766824	2767640	-	ratt	['Barcoding plasmid: aph_KanR, kanamycin resistance gene']
ErdFL_2566	aph(3')-Ia	CDS	Rvnt27	2766824	2767640	-	ratt	['Barcoding plasmid: aph_KanR, kanamycin resistance gene']
ErdFL_2567	L5-gp71	gene	Rvnt27	2767799	2768351	-	ratt	['Barcoding plasmid: L5 transcriptional repressor (L5 gp71) (UniProt: Q05286)']
